text,sentiment
আপু তুমি যে রকম সুন্দর তোমার ভয়েসটা ও অনেক সুন্দর অনেক ভালো লাগে তোমার ভিডিও দেখতে আমি তো সারাক্ষণ তোমার মুখের দিকে তাকিয়ে থাকি,positive
ধন্যবাদ আপা,positive
স্কিনে উচ্চারণ সহ থাকলে আরও অনেক ভালো হতো।,negative
কথা গুলো screen এ তুলে দিলে ভালো হইতো,negative
আপনার সাবস্ক্রাইবার হয়ে গেলাম,neutral
আপু আমি তোমার অনেক ফেন কিন্তু আমি চাই একটা ওয়ার্ড যখন বানাতে হয় সেটা যেন পারি এরকম একটা ভিডিও বানান আমি যেন একটা নতুন ওয়ার্ড বানাতে পারি ওয়ার্ডের স্পেলিং যাতে করতে পারি,positive
লেখা তাড়াতাড়ি চলে যাচ্ছে,negative
আপা ইংরেজি টা বাংলাই লিখে দিলে ভাল হয়,neutral
টিচার আন্টি বাক্য গঠন করতে তো আগে জানতে হবে মুখস্ত বাক্য গঠন করলে তো আর চলবে না বাক্য গঠনটা কি করে করবে সেটাই যদি ভালো করে না পারে অর্থাৎ গ্রামারের ভুল হলে বাক্য গঠন কি করে করবে সহজ পদ্ধতিটা কি,neutral
এরকুম আরেকটা ভিডিও চায়,neutral
আপু আমার ইংলিশটা মাথায় কাজ করে না আমি কি করতে পারি,neutral
Hello How are you mam আমি Cox's Bazar কুতুপালং কামপে থেখে বলসি Vb 1 vb2 vb3 এটানিয়ে আলুসান দিতে হবে???,neutral
হাই তুমি এতো ভাল কেন,positive
You mean I see translate to = আপনি বুঝেছেন but that's not true. That's not mean it it's mean I do not confirm 100%,neutral
আপু আমার ইংরেজি বাদে অন্যকিছু এক দমই পরতে মন চায় না।,neutral
মেড়াম আপনি খুব সুন্দর,positive
ইংরেজির চেয়ে আপুটা বেশি সুন্দর,positive
কারেক্টর প্লিজ রিপ্লাই দিবেন,neutral
"Madam very nice, তুমি এত কস্ত করে না আস্তেও /বলতেও /জাইতেও পারতে, what is structure to translate",positive
আপু আপনি কি স্পুকেন এর ক্লাস করান,neutral
গুড সিস্টেম এন্ড ইউ আর বিউটিফুল,positive
আপনার কি এটা প্রথম ভিডিও ছিল যা আপনি আর জে কিবরিয়া ভাই এর অনুষ্ঠান এ বলছেন,neutral
